flight_id,flight_no,arrival_airport,airport_name,city,scheduled_departure,scheduled_arrival,status,arival_longitude,arival_latitude,model,total_seat_cnt,occ_seats,sum_per_flight,time_in_air
136539,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2016-11-01T06:10:00Z,2016-11-01T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,302.0
136540,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-01-17T06:10:00Z,2017-01-17T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,307.0
136541,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2016-11-08T06:10:00Z,2016-11-08T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,308.0
136542,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-07-18T06:10:00Z,2017-07-18T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,310.0
136543,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2016-09-20T06:10:00Z,2016-09-20T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,308.0
136544,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-01-31T06:10:00Z,2017-01-31T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,304.0
136545,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-07-11T06:10:00Z,2017-07-11T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,303.0
136546,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-01-03T06:10:00Z,2017-01-03T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,302.0
136547,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-08-08T06:10:00Z,2017-08-08T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,304.0
136548,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-05-30T06:10:00Z,2017-05-30T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,299.0
136549,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-04-18T06:10:00Z,2017-04-18T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,309.0
136550,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-04-11T06:10:00Z,2017-04-11T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,309.0
136551,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-06-20T06:10:00Z,2017-06-20T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,303.0
136552,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-08-22T06:10:00Z,2017-08-22T11:15:00Z,Scheduled,86.877197265625,53.8114013671875,Boeing 737-300,130,,,
136553,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-03-14T06:10:00Z,2017-03-14T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,302.0
136554,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-08-15T06:10:00Z,2017-08-15T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,299.0
136555,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-09-12T06:10:00Z,2017-09-12T11:15:00Z,Scheduled,86.877197265625,53.8114013671875,Boeing 737-300,130,,,
136556,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2016-10-25T06:10:00Z,2016-10-25T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,304.0
136557,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-03-07T06:10:00Z,2017-03-07T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,304.0
136558,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2016-10-18T06:10:00Z,2016-10-18T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,301.0
136559,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-06-06T06:10:00Z,2017-06-06T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,299.0
136560,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-01-24T06:10:00Z,2017-01-24T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,305.0
136561,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2016-09-27T06:10:00Z,2016-09-27T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,302.0
136562,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2016-10-11T06:10:00Z,2016-10-11T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,304.0
136563,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-05-23T06:10:00Z,2017-05-23T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,304.0
136564,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2016-12-27T06:10:00Z,2016-12-27T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,305.0
136565,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-09-05T06:10:00Z,2017-09-05T11:15:00Z,Scheduled,86.877197265625,53.8114013671875,Boeing 737-300,130,,,
136566,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2016-11-22T06:10:00Z,2016-11-22T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,306.0
136567,PG0194,NOZ,Spichenkovo Airport,Novokuznetsk,2017-02-14T06:10:00Z,2017-02-14T11:15:00Z,Arrived,86.877197265625,53.8114013671875,Boeing 737-300,130,,,311.0
136568,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-30T09:25:00Z,2016-09-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,84,658200.00,49.0
136569,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-26T09:25:00Z,2017-04-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,78,631800.00,50.0
136570,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-03T09:25:00Z,2017-07-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,650700.00,50.0
136571,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-25T09:25:00Z,2017-01-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136572,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-25T09:25:00Z,2016-08-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,71,524100.00,50.0
136573,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-29T09:25:00Z,2016-11-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136574,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-31T09:25:00Z,2017-07-31T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,49.0
136575,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-18T09:25:00Z,2017-06-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136576,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-03T09:25:00Z,2017-06-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,83,651900.00,50.0
136577,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-01T09:25:00Z,2017-03-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,84,658200.00,50.0
136578,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-01T09:25:00Z,2017-08-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,86,695400.00,51.0
136579,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-30T09:25:00Z,2017-04-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136580,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-18T09:25:00Z,2016-09-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136581,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-05T09:25:00Z,2017-09-05T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,581400.00,
136582,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-16T09:25:00Z,2017-03-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,702300.00,50.0
136583,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-10T09:25:00Z,2017-05-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136584,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-20T09:25:00Z,2016-11-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,638700.00,49.0
136585,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-13T09:25:00Z,2017-04-13T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,663900.00,51.0
136586,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-10T09:25:00Z,2017-01-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136587,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-29T09:25:00Z,2016-10-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,86,696000.00,51.0
136588,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-15T09:25:00Z,2017-05-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136589,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-10T09:25:00Z,2017-04-10T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,740100.00,50.0
136590,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-23T09:25:00Z,2017-05-23T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136591,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-04T09:25:00Z,2016-11-04T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136592,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-25T09:25:00Z,2016-12-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,677100.00,50.0
136593,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-10T09:25:00Z,2017-09-10T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,222300.00,
136594,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-16T09:25:00Z,2016-08-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,3,31500.00,50.0
136595,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-14T09:25:00Z,2017-08-14T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,84,644400.00,51.0
136596,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-02T09:25:00Z,2017-08-02T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,50.0
136597,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-24T09:25:00Z,2017-03-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,79,651900.00,50.0
136598,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-11T09:25:00Z,2016-11-11T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,721200.00,50.0
136599,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-11T09:25:00Z,2017-09-11T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,189600.00,
136600,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-08T09:25:00Z,2017-02-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136601,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-22T09:25:00Z,2016-08-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,25,183900.00,49.0
136602,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-20T09:25:00Z,2016-08-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,4,25200.00,49.0
136603,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-19T09:25:00Z,2017-08-19T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,765300.00,
136604,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-21T09:25:00Z,2017-04-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136605,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-15T09:25:00Z,2017-02-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,51.0
136606,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-05T09:25:00Z,2017-08-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,50.0
136607,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-08T09:25:00Z,2017-06-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,49.0
136608,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-26T09:25:00Z,2017-03-26T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,85,651300.00,50.0
136609,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-08T09:25:00Z,2017-01-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,639300.00,50.0
136610,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-22T09:25:00Z,2017-05-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,49.0
136611,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-04T09:25:00Z,2017-09-04T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,708600.00,
136612,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-21T09:25:00Z,2017-02-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,50.0
136613,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-27T09:25:00Z,2017-06-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136614,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-14T09:25:00Z,2017-09-14T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,25800.00,
136615,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-07T09:25:00Z,2017-05-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,613500.00,50.0
136616,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-17T09:25:00Z,2016-08-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,5,44100.00,50.0
136617,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-27T09:25:00Z,2016-12-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136618,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-08T09:25:00Z,2017-07-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,657000.00,50.0
136619,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-27T09:25:00Z,2016-08-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,639300.00,50.0
136620,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-17T09:25:00Z,2017-02-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,79,613500.00,49.0
136621,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-20T09:25:00Z,2016-09-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,93,727500.00,51.0
136622,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-29T09:25:00Z,2016-09-29T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,49.0
136623,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-20T09:25:00Z,2017-07-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136624,PG0480,EGO,Belgorod International Airport,Belgorod,2017-03-07T09:25:00Z,2017-03-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,49.0
136625,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-03T09:25:00Z,2017-08-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,78,619200.00,50.0
136626,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-06T09:25:00Z,2017-08-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,658200.00,51.0
136627,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-20T09:25:00Z,2017-04-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,86,694800.00,50.0
136628,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-24T09:25:00Z,2017-05-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,49.0
136629,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-18T09:25:00Z,2017-08-18T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,746400.00,
136630,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-25T09:25:00Z,2017-02-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,50.0
136631,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-22T09:25:00Z,2016-12-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,90,721200.00,50.0
136632,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-07T09:25:00Z,2017-01-07T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,714300.00,51.0
136633,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-27T09:25:00Z,2017-05-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,733800.00,50.0
136634,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-28T09:25:00Z,2017-08-28T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,765300.00,
136635,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-12T09:25:00Z,2017-07-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136636,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-16T09:25:00Z,2017-04-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,50.0
136637,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-08T09:25:00Z,2017-05-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,81,651300.00,49.0
136638,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-09T09:25:00Z,2017-08-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,657600.00,49.0
136639,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-21T09:25:00Z,2017-05-21T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,733800.00,50.0
136640,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-15T09:25:00Z,2016-09-15T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,50.0
136641,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-18T09:25:00Z,2016-11-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,50.0
136642,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-30T09:25:00Z,2017-01-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,64,531000.00,49.0
136643,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-12T09:25:00Z,2016-10-12T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136644,PG0480,EGO,Belgorod International Airport,Belgorod,2017-09-13T09:25:00Z,2017-09-13T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,144900.00,
136645,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-05T09:25:00Z,2017-01-05T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,82,633000.00,51.0
136646,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-27T09:25:00Z,2017-07-27T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,86,694800.00,50.0
136647,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-24T09:25:00Z,2016-09-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,85,677100.00,50.0
136648,PG0480,EGO,Belgorod International Airport,Belgorod,2017-06-30T09:25:00Z,2017-06-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,740100.00,49.0
136649,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-18T09:25:00Z,2017-01-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136650,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-16T09:25:00Z,2016-10-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136651,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-24T09:25:00Z,2017-08-24T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,733800.00,
136652,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-28T09:25:00Z,2017-07-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,726900.00,50.0
136653,PG0480,EGO,Belgorod International Airport,Belgorod,2016-12-24T09:25:00Z,2016-12-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,701700.00,50.0
136654,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-19T09:25:00Z,2017-01-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,49.0
136655,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-06T09:25:00Z,2016-11-06T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,91,714300.00,50.0
136656,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-19T09:25:00Z,2016-09-19T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,720600.00,50.0
136657,PG0480,EGO,Belgorod International Airport,Belgorod,2017-08-22T09:25:00Z,2017-08-22T10:15:00Z,Scheduled,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,,746400.00,
136658,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-31T09:25:00Z,2016-08-31T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,701700.00,50.0
136659,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-30T09:25:00Z,2016-10-30T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136660,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-20T09:25:00Z,2017-02-20T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,677100.00,49.0
136661,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-01T09:25:00Z,2017-01-01T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136662,PG0480,EGO,Belgorod International Airport,Belgorod,2016-09-22T09:25:00Z,2016-09-22T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,94,746400.00,49.0
136663,PG0480,EGO,Belgorod International Airport,Belgorod,2017-04-24T09:25:00Z,2017-04-24T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,97,765300.00,50.0
136664,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-08T09:25:00Z,2016-11-08T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,740100.00,50.0
136665,PG0480,EGO,Belgorod International Airport,Belgorod,2016-11-17T09:25:00Z,2016-11-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,49.0
136666,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-09T09:25:00Z,2017-02-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,87,664500.00,50.0
136667,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-25T09:25:00Z,2017-07-25T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,88,708600.00,50.0
136668,PG0480,EGO,Belgorod International Airport,Belgorod,2016-10-18T09:25:00Z,2016-10-18T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,92,733200.00,49.0
136669,PG0480,EGO,Belgorod International Airport,Belgorod,2017-01-17T09:25:00Z,2017-01-17T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,95,752700.00,51.0
136670,PG0480,EGO,Belgorod International Airport,Belgorod,2017-05-09T09:25:00Z,2017-05-09T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,75,588300.00,50.0
136671,PG0480,EGO,Belgorod International Airport,Belgorod,2017-07-16T09:25:00Z,2017-07-16T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,714900.00,50.0
136672,PG0480,EGO,Belgorod International Airport,Belgorod,2017-02-03T09:25:00Z,2017-02-03T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,96,759000.00,50.0
136673,PG0480,EGO,Belgorod International Airport,Belgorod,2016-08-28T09:25:00Z,2016-08-28T10:15:00Z,Arrived,36.5900993347168,50.643798828125,Sukhoi Superjet-100,97,89,701700.00,49.0
